ID;PLZ;Strasse;Betreff;Cons_2011;Days_2011;Cons_2012;Days_2012;Cons_2013;Days_2013;FilterNonHousehold;Portal;pPoints;pEarnedPoints;pHouseholdType;pMainHeatingType;pWaterHeatingType;pLivingAreaM2;pHouseholdMembers;pCreated;pLastVisited
636;8405;Oberseenerstrasse;OG 1/2;715;186;1486;363;1566;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
637;8405;Oberseenerstrasse;OG 1/3;NA;0;NA;0;1526;366;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
638;8405;Oberseenerstrasse;Einfamilienhaus;1206;189;2785;363;2893;365;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
639;8405;Oberseenerstrasse;OG 2/L;1123;188;1926;364;1884;363;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
640;8405;Oberseenerstrasse;Einfamilienhaus;4193;176;8963;361;8597;366;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
641;8405;Oberseenerstrasse;OG 2  (wird aufgehoben);163;89;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
642;8405;Oberseenerstrasse;OG 3;759;186;1553;366;1934;364;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
643;8405;Oberseenerstrasse;OG 1/L;934;188;2208;364;2427;363;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
644;8405;Oberseenerstrasse;OG 2;615;184;1656;363;1278;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
645;8405;Oberseenerstrasse;Einfamilienhaus;2925;186;6234;366;6028;364;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
646;8405;Oberseenerstrasse;PV - Anlage;NA;0;1;90;-1;93;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
647;8405;Oberseenerstrasse;EG/2;896;186;2388;363;2252;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
648;8405;Oberseenerstrasse;Einfamilienhaus;2433;188;5590;364;5153;364;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
649;8405;Oberseenerstrasse;OG 3/L;NA;0;NA;0;195;49;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
650;8405;Oberseenerstrasse;OG 1/R;872;188;2195;364;2085;363;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
651;8405;Oberseenerstrasse;Einfamilienhaus;NA;0;NA;0;4050;365;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
652;8405;Oberseenerstrasse;OG 1 + EG;755;186;1455;366;1459;364;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
653;8405;Oberseenerstrasse;Allg.;618;186;1788;366;1899;364;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
654;8405;Oberseenerstrasse;EG/L;1247;188;2689;364;2541;363;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
655;8405;Oberseenerstrasse;Einfamilienhaus;3761;176;10178;370;10681;364;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
656;8405;Oberseenerstrasse;EG+1, Werkstatt + Wohnung;6030;176;12943;361;6133;373;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
657;8405;Oberseenerstrasse;Einfamilienhaus;NA;0;691;181;2322;365;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
658;8405;Oberseenerstrasse;OG 1/R;500;186;364;223;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
659;8405;Oberseenerstrasse;Bauprovisorium;1320;118;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
660;8405;Oberseenerstrasse;Einfamilienhaus;921;96;3084;367;2707;365;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
661;8405;Oberseenerstrasse;OG 1/L;130;66;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
662;8405;Oberseenerstrasse;OG 2/R;NA;0;41;52;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
663;8405;Oberseenerstrasse;EG/R;1162;176;2711;361;2614;366;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
664;8405;Oberseenerstrasse;Einfamilienhaus;2330;186;4608;367;3075;365;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
665;8200;Oberstadt 14;Allgemeinstrom;2369;364;2587;456;0;0;1;0;NA;NA;NA;NA;NA;0;0;NA;NA
666;8400;Rennweg;EG;478;179;1030;370;1050;273;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
667;8400;Rennweg;EG;982;180;2375;356;2188;374;0;1;344;344;appartment;gas;electric;82;2;04.12.12 20:33;25.01.14 13:36
668;8400;Rennweg;OG 2 VH;701;179;1461;356;1770;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
669;8400;Rennweg;OG 2;1738;180;4116;356;4451;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
670;8400;Rennweg;OG 1/L VH;NA;0;NA;0;1963;353;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
671;8400;Rennweg;OG 1;1043;180;2089;356;2227;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
672;8400;Rennweg;Einfamilienhaus;1810;180;4381;370;3923;364;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
673;8400;Rennweg;EG;1573;179;5185;356;4606;372;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
674;8400;Rennweg;OG 1;1118;179;2338;356;2821;372;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
675;8400;Rennweg;OG 2;1447;179;2663;356;2387;372;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
676;8400;Rennweg;OG 1;5287;179;12594;356;13205;372;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
677;8400;Rennweg;EG/V;700;179;1702;356;1772;372;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
678;8400;Rennweg;EG;1130;179;3289;356;2895;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
679;8400;Rennweg;EG Wohnung VH;738;179;2298;356;1015;160;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
680;8400;Rennweg;OG 1/R VH, Massagestudio;2018;180;3381;355;2567;160;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
681;8400;Rennweg;OG 3;243;179;573;356;675;372;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
682;8400;Rennweg;OG 4;614;189;1752;424;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
683;8400;Rennweg;OG 1/L VH;632;179;842;370;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
684;8400;Rennweg;Werkstatt;2213;179;5300;356;4522;372;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
685;8400;Rennweg;OG 2;944;179;5503;356;5499;372;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
686;8404;Sandackerstr.;#;NA;0;NA;0;-305;-42;1;0;NA;NA;NA;NA;NA;0;0;NA;NA
687;5004;Rütmattstrasse;NA;5034;365;4504;366;3337;365;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
688;8200;Römerstrasse;DG;4908;364;6121;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
689;8200;Römerstrasse;4.OG Mtte;0;0;697;395;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
690;8200;Römerstrasse;4.OG Mtte;322;121;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
691;8200;Römerstrasse;4.OG Mtte;670;242;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
692;8200;Römerstrasse;4.OG links;0;0;0;0;0;0;0;1;560;560;house;gas;gas;130;2;30.01.13 11:27;01.06.14 20:33
693;8200;Römerstrasse;4.OG links;0;0;1756;441;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
694;8200;Römerstrasse;4.OG links;2436;410;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
695;8200;Römerstrasse;4.OG rechts;2779;364;2711;457;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
696;8200;Römerstrasse;3.OG rechts;4128;395;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
697;8200;Römerstrasse;3.OG rechts;0;0;2753;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
698;8200;Römerstrasse;3.OG Mitte;411;211;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
699;8200;Römerstrasse;3.OG links;1656;364;1610;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
700;8200;Römerstrasse;2.OG rechts;0;0;2616;334;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
701;8200;Römerstrasse;2.OG rechts;1939;333;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
702;8200;Römerstrasse;2.OG Mitte;0;0;925;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
703;8200;Römerstrasse;2.OG Mitte;659;440;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
704;8200;Römerstrasse;2.OG links;2379;364;3137;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
705;8200;Römerstrasse;1.OG rechts;2318;364;2078;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
706;8200;Römerstrasse;1.OG Mitte;246;91;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
707;8200;Römerstrasse;1.OG Mitte;195;90;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
708;8200;Römerstrasse;1.OG Mitte;0;0;1647;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
709;8200;Römerstrasse;1.OG links;776;364;882;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
710;8200;Römerstrasse;EFH Strom;6311;364;7230;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
711;8200;Römerstrasse;EFH Strom;5193;364;6735;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
712;8200;Römerstrasse;EFH Strom;3019;364;3832;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
713;8200;Römerstrasse;EFH Strom;3454;364;4120;456;0;0;0;1;834;834;house;gas;gas;130;2;30.01.13 17:43;22.05.14 20:28
714;8200;Römerstrasse;EFH Strom;0;0;2382;272;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
715;8200;Römerstrasse;EFH Strom;0;0;1481;183;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
716;8200;Römerstrasse;EFH Strom;3149;364;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
717;8200;Römerstrasse;EFH Strom;0;0;870;139;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
718;8200;Römerstrasse;EFH Strom;0;0;42;74;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
719;8200;Römerstrasse;EFH Strom;16740;364;13800;242;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
720;8200;Römerstrasse;EFH Strom;3750;364;4553;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
721;8200;Römerstrasse;EFH Strom;4909;364;5634;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
722;8200;Römerstrasse;EFH+Photovoltaikanlage Strom;2813;364;2253;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
723;8200;Römerstrasse;EFH Strom;4211;364;4447;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
724;8200;Römerstrasse;EFH Strom;5104;364;6752;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
725;8200;Römerstrasse;Whg 1 Strom;0;0;2493;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
726;8200;Römerstrasse;Whg 2 Strom;0;0;1876;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
727;8200;Römerstrasse;Whg 3 Strom;0;0;5614;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
728;8200;Römerstrasse;Whg 4 Strom;0;0;4154;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
729;8200;Römerstrasse;Whg 5 Strom;0;0;2070;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
730;8200;Römerstrasse;Whg 6 Strom;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
731;8200;Römerstrasse;Whg 6 Strom;0;0;6869;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
732;8200;Römerstrasse;EFH Strom;3347;364;6654;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
733;8200;Römerstrasse;EFH Strom;2590;364;3048;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
734;8200;Römerstrasse;Allgemeinstrom;4020;364;3105;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
735;8200;Römerstrasse;Whg 1 Strom;3349;318;5163;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
736;8200;Römerstrasse;Whg 2 Strom;179;29;4001;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
737;8200;Römerstrasse;Whg 3 Strom;195;45;2359;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
738;8200;Römerstrasse;Whg 4 Strom;2326;333;2921;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
739;8200;Römerstrasse;Whg 5 Strom;3351;272;3445;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
740;8200;Römerstrasse;Whg 6 Strom;2017;349;1878;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
741;8200;Römerstrasse;EFH Strom;3153;364;3980;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
742;8200;Römerstrasse;Allgemeinstrom;2878;364;4786;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
743;8200;Römerstrasse;Whg 1 Strom;1651;364;1737;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
744;8200;Römerstrasse;Whg 2 Strom;4301;364;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
745;8200;Römerstrasse;Whg 2 Strom;0;0;3847;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
746;8200;Römerstrasse;Whg 3 Strom;7123;364;8137;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
747;8200;Römerstrasse;Whg 4 Strom;2401;364;2877;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
748;8200;Römerstrasse;Whg 5 Strom;3476;364;4869;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
749;8200;Römerstrasse;Whg 6 Strom;316;213;1229;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
750;8200;Römerstrasse;EFH Strom;3849;364;4373;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
751;8400;Zelglistrasse;EG/2  mitte/rechts;573;190;1012;362;960;370;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
752;8400;Adlerstrasse;EG, Strom Kinderkrippe;6876;194;12161;355;12667;372;1;0;NA;NA;NA;NA;NA;0;0;NA;NA
753;8400;Breite Straße;OG 2+3;1059;188;2204;360;2227;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
754;8400;Breite Straße;OG 2/1+2;1621;189;3130;363;2883;368;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
755;8400;Breite Straße;OG 1/1;734;190;1531;357;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
756;8400;Breite Straße;OG 3;677;184;632;180;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
757;8400;Breite Straße;EG;1283;184;2923;360;2762;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
758;8400;Breite Straße;UG    Hobbyraum;NA;0;10;285;8;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
759;8400;Breite Straße;OG 1;480;188;1322;360;1086;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
760;8400;Breite Straße;OG 1;2434;182;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
761;8400;Breite Straße;OG 3/1;274;84;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
762;8400;Breite Straße;OG 2;427;188;837;367;807;360;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
763;8400;Breite Straße;OG 4/R;563;180;-563;-178;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
764;8400;Breite Straße;OG 1;NA;0;2527;277;4070;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
765;8400;Breite Straße;Einfamilienhaus;2275;188;4881;360;5305;372;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
766;8400;Breite Straße;OG 1;1596;188;3324;360;3405;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
767;8400;Breite Straße;OG 1;779;188;772;157;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
768;8400;Breite Straße;OG 2/3;1050;196;1781;363;1847;368;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
769;8400;Breite Straße;OG 3;870;188;1969;360;2075;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
770;8400;Breite Straße;OG 1+2;952;184;1642;360;1647;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
771;8400;Breite Straße;Allg.+ Parterre;236;184;732;360;829;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
772;8400;Breite Straße;OG 2;777;188;1772;360;1669;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
773;8400;Breite Straße;OG 1;1359;189;3156;359;3127;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
774;8400;Breite Straße;OG 2;1459;188;2759;360;3254;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
775;8400;Breite Straße;EG+1+, Part.+1.Stock+Allg.;3881;188;6498;360;6447;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
776;8400;Breite Straße;Einfamilienhaus;5862;188;12228;367;10016;360;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
777;8400;Breite Straße;OG 2;1848;184;3775;360;3464;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
778;8400;Breite Straße;OG 1/1;918;196;1729;363;1511;368;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
779;8400;Breite Straße;EG/3;431;196;1070;363;1011;368;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
780;8400;Breite Straße;EG;534;188;990;360;1061;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
781;8400;Breite Straße;OG 1;566;188;1176;367;1183;360;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
782;8400;Breite Straße;OG 1;64;16;843;83;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
783;8400;Breite Straße;EG;1529;188;2678;360;2909;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
784;8400;Breite Straße;Werkstatt;1048;188;4235;360;7739;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
785;8400;Breite Straße;Allg.;187;188;604;360;590;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
786;8400;Breite Straße;OG 2/3;438;196;958;363;913;368;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
787;8400;Breite Straße;EG;172;94;672;360;629;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
788;8400;Breite Straße;OG 1/R;239;117;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
789;8400;Breite Straße;OG 1;236;52;1599;360;1598;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
790;8400;Breite Straße;OG 4;1039;136;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
791;8400;Breite Straße;EG/3;1008;196;2404;363;2357;368;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
792;8400;Breite Straße;OG 3;990;188;1682;360;2640;372;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
793;8400;Breite Straße;OG 1/3;498;105;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
794;8400;Breite Straße;Hh Hinterhaus;232;182;2712;351;1025;230;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
795;8400;Breite Straße;OG 3;NA;0;1071;180;2236;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
796;8400;Breite Straße;OG 1/3;871;185;704;125;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
797;8400;Breite Straße;EG;1154;189;2379;359;2890;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
798;8400;Breite Straße;U;522;188;1333;360;1341;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
799;8400;Breite Straße;OG 2/1;834;196;1768;363;1859;368;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
800;8400;Breite Straße;EG/1;1160;196;2541;363;2583;368;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
801;8400;Breite Straße;Einfamilienhaus;NA;0;NA;0;106;41;0;1;20;20;house;gas;gassolar;320;5;03.09.12 11:06;03.09.12 13:52
802;8400;Breite Straße;Einfamilienhaus;2019;184;4649;360;4932;367;0;1;20;20;house;gas;gassolar;320;5;03.09.12 11:06;03.09.12 13:52
803;8400;Breite Straße;OG 2;778;188;1626;360;1693;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
804;8400;Breite Straße;Einfamilienhaus;1373;188;3334;360;2693;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
805;8400;Breite Straße;EG;788;188;1834;367;1821;360;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
806;8400;Breite Straße;Allg.;1330;188;2895;367;3079;360;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
807;8400;Breite Straße;EG/1;1059;196;2184;363;1993;368;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
808;8400;Breite Straße;OG 1/2;548;196;1294;363;1119;368;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
809;8400;Breite Straße;OG 2;1895;189;3982;359;3756;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
810;8400;Breite Straße;Allg.;997;189;2203;359;1720;281;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
811;8400;Breite Straße;EG/2;690;196;1579;363;1291;368;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
812;8400;Breite Straße;OG 1;765;172;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
813;8400;Breite Straße;EG;1169;188;2401;360;2560;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
814;8200;Seidenweg;EFH Strom;3326;364;4424;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
815;8200;Seidenweg;EFH Strom;4226;364;5780;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
816;8200;Seidenweg;EFH Strom;9416;364;9003;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
817;8200;Seidenweg;EFH Strom;7897;364;11625;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
818;8200;Seidenweg;EFH Strom;0;0;5517;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
819;8200;Seidenweg;EFH Strom;4018;364;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
820;8200;Seidenweg;EFH mit EL.Heizung;10550;364;13526;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
821;8200;Seidenweg;EFH mit EL.Heizung;14621;364;23455;456;0;0;0;1;243;243;house;electric;electric;150;4;30.01.13 11:57;25.10.13 18:35
822;8200;Seidenweg;EFH Strom;0;0;11188;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
823;8200;Seidenweg;EFH Strom;3823;364;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
824;8200;Seidenweg;EFH Strom;3121;364;4210;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
825;8200;Seidenweg;EFH Strom;3443;364;3705;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
826;8200;Seidenweg;EFH Strom;1889;364;2344;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
827;8200;Seidenweg;EFH Strom;5969;364;7548;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
828;8200;Seidenweg;EFH Strom;4496;364;5634;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
829;8200;Seidenweg;EFH Strom;5923;364;6363;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
830;8200;Seidenweg;EFH Strom;4646;364;6445;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
831;8200;Seidenweg;Lager+Büro;1009;364;328;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
832;8200;Seidenweg;2.OG links;0;0;3510;364;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
833;8200;Seidenweg;2.OG links;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
834;8200;Seidenweg;2.OG links;0;0;487;91;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
835;8200;Seidenweg;2.OG links;1152;395;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
836;8200;Seidenweg;2.OG rechts;2411;364;3359;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
837;8200;Seidenweg;1.OG links;2196;364;2350;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
838;8200;Seidenweg;1.OG rechts;1360;364;1517;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
839;8200;Seidenweg;Allgemeinstrom;1660;364;1680;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
840;8200;Seidenweg;EG rechts;4663;364;6920;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
841;8200;Seidenweg;EG links;758;364;1064;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
842;8200;Seidenweg;EFH Strom;4989;364;4804;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
843;8200;Seidenweg;EFH Strom;4661;364;5834;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
844;8200;Seidenweg;EFH Strom;4279;364;5095;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
845;8200;Seidenweg;EFH Strom;3543;364;4532;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
846;8200;Seidenweg;EFH Strom;4811;364;4716;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
847;8200;Seidenweg;1.OG Strom;2985;364;3103;318;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
848;8200;Seidenweg;1.OG Strom;0;0;158;137;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
849;8200;Seidenweg;EG+Allgemeinstrom;3972;364;5962;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
850;8200;Seidenweg;1.OG rechts;0;0;1059;456;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
851;8200;Seidenweg;1.OG rechts;1869;364;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
852;8200;Seidenweg;1.OG rechts;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
853;8200;Seidenweg;1.OG links;1525;272;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
